location,period,sex,inc_resp,inc_HIV,inc_ETS,inc_hep,inc_tub,total_inc
Honduras,2020,Both sexes,13.747,0.2271,3.8989,1.8774,0.5984,36.9604
Honduras,2020,Male,10.2894,0.6138,3.7011,1.7082,0.7461,22.5363
Honduras,2020,Female,14.3907,0.2667,1.2516,0.8491,0.9073,35.2593
Honduras,2015,Both sexes,12.9878,0.3508,1.3145,0.7033,0.9116,30.9556
Honduras,2015,Male,14.9793,0.2968,1.9367,0.7465,0.3957,31.8545
Honduras,2015,Female,8.5071,0.2646,1.1624,1.1575,0.9572,21.6971
Honduras,2010,Both sexes,12.6719,0.8431,4.7168,1.5649,0.1224,26.2194
Honduras,2010,Male,9.0193,0.3571,4.6167,1.1555,0.4392,21.2142
Honduras,2010,Female,9.7988,0.9344,1.6803,0.4153,0.9062,25.7874
Honduras,2005,Both sexes,11.2751,0.9729,5.1804,1.5301,0.3472,36.912
Honduras,2005,Male,13.7368,0.6141,1.7739,1.6701,0.3458,26.2717
Honduras,2005,Female,14.8408,0.2287,2.5059,0.7921,0.3724,26.2239
Honduras,2000,Both sexes,12.6827,0.4371,2.2449,1.429,0.6511,29.5459
Honduras,2000,Male,9.1777,0.818,2.8615,1.0252,0.4945,25.6338
Honduras,2000,Female,9.2136,0.4307,2.2733,1.8115,0.7541,32.4728
Hungary,2020,Both sexes,6.4255,0.0222,1.7224,0.4304,0.1811,10.0722
Hungary,2020,Male,3.4327,0.0879,1.5185,0.2864,0.1414,7.3004
Hungary,2020,Female,2.6628,0.1283,2.9664,0.3612,0.0568,9.5478
Hungary,2015,Both sexes,4.1277,0.1214,0.6398,0.4475,0.1879,7.5319
Hungary,2015,Male,3.7234,0.0345,0.8555,0.2731,0.0676,9.8561
Hungary,2015,Female,3.7778,0.1042,0.6321,0.191,0.047,9.3634
Hungary,2010,Both sexes,3.4016,0.0409,2.0646,0.3891,0.0362,8.8247
Hungary,2010,Male,2.2526,0.0405,0.6363,0.149,0.1214,7.791
Hungary,2010,Female,2.1072,0.1324,2.5911,0.2248,0.0405,7.7883
Hungary,2005,Both sexes,7.9263,0.045,1.7798,0.4396,0.045,12.8735
Hungary,2005,Male,4.5666,0.0469,1.8175,0.376,0.074,8.5606
Hungary,2005,Female,4.306,0.0101,1.904,0.2317,0.0707,8.9951
Hungary,2000,Both sexes,6.0779,0.1319,0.927,0.1466,0.1288,11.2654
Hungary,2000,Male,3.3095,0.121,0.9942,0.2102,0.167,5.8338
Hungary,2000,Female,7.6998,0.0978,1.297,0.1778,0.157,13.8662
Iceland,2020,Both sexes,6.7181,0.115,1.9837,0.1292,0.0672,12.0705
Iceland,2020,Male,2.5365,0.0313,1.0253,0.3845,0.0642,7.0399
Iceland,2020,Female,4.5055,0.0742,0.7908,0.1634,0.1938,9.1101
Iceland,2015,Both sexes,7.2747,0.0592,2.9253,0.2544,0.0215,15.279
Iceland,2015,Male,7.6684,0.0231,0.555,0.2236,0.1783,11.3118
Iceland,2015,Female,4.8044,0.0781,2.5067,0.4919,0.056,9.9144
Iceland,2010,Both sexes,5.6805,0.1389,2.4701,0.226,0.1905,10.4308
Iceland,2010,Male,3.0022,0.0156,1.243,0.086,0.0816,6.9919
Iceland,2010,Female,7.947,0.0508,0.8391,0.0904,0.0993,12.8028
Iceland,2005,Both sexes,3.39,0.0391,0.8641,0.3158,0.1473,6.3555
Iceland,2005,Male,7.6564,0.0433,2.2436,0.3197,0.1258,13.8987
Iceland,2005,Female,5.8979,0.1372,2.107,0.2384,0.0772,9.8949
Iceland,2000,Both sexes,5.6464,0.0755,2.4569,0.2443,0.1197,11.1361
Iceland,2000,Male,5.0761,0.0753,2.8437,0.0743,0.1515,10.7229
Iceland,2000,Female,3.384,0.1165,2.2298,0.2824,0.0276,9.4541
India,2020,Both sexes,11.001,3.1629,4.4027,3.019,0.5504,67.9498
India,2020,Male,11.7483,7.8217,5.191,1.5982,2.5613,80.1592
India,2020,Female,11.1695,7.0198,10.5797,1.4154,1.0933,81.3665
India,2015,Both sexes,21.2529,9.3567,4.8838,1.4943,3.4895,94.7225
India,2015,Male,13.9521,14.9938,3.6527,1.4041,1.4632,66.696
India,2015,Female,8.9833,11.7723,9.3295,3.4388,2.4478,86.2701
India,2010,Both sexes,24.4747,6.5701,6.6227,1.7859,1.3895,67.3712
India,2010,Male,23.0244,12.5857,11.2804,2.0057,2.9682,103.3037
India,2010,Female,23.7718,3.3899,8.8523,1.6943,1.0222,64.5431
India,2005,Both sexes,24.9134,1.4265,3.8138,4.8313,0.604,86.197
India,2005,Male,10.9562,3.8623,11.5307,4.4185,0.7301,84.4728
India,2005,Female,14.7361,5.7658,5.327,1.922,4.7942,53.3557
India,2000,Both sexes,20.8901,8.1481,6.0349,2.3103,1.1403,58.9849
India,2000,Male,19.8324,9.6118,6.6203,1.8396,3.6882,74.5711
India,2000,Female,10.6162,13.7485,3.461,2.9675,0.8057,60.1429
Indonesia,2020,Both sexes,21.8692,8.138,7.4686,1.0784,0.9867,96.359
Indonesia,2020,Male,11.8155,8.0179,4.1099,3.6855,2.7899,88.7188
Indonesia,2020,Female,11.8049,1.7034,6.6087,3.0926,2.5919,59.2697
Indonesia,2015,Both sexes,17.1286,1.4888,6.1564,4.5946,4.7821,88.5176
Indonesia,2015,Male,18.08,8.7162,9.9556,1.6576,4.7518,95.8817
Indonesia,2015,Female,17.8615,7.1345,10.2285,4.2164,4.0082,101.6311
Indonesia,2010,Both sexes,9.5553,12.7485,4.3807,4.1678,3.2095,52.4657
Indonesia,2010,Male,22.9168,3.2495,6.299,1.5087,2.5473,64.266
Indonesia,2010,Female,12.5152,1.3496,6.3602,2.5942,2.1028,65.456
Indonesia,2005,Both sexes,10.2018,7.2865,4.3627,1.6806,4.7619,82.6222
Indonesia,2005,Male,23.1087,4.3247,10.1861,2.0189,3.2131,62.5747
Indonesia,2005,Female,24.2461,1.6946,9.3651,2.053,3.1058,69.4189
Indonesia,2000,Both sexes,22.6562,11.1444,4.7134,3.2249,1.5436,60.6842
Indonesia,2000,Male,21.7618,2.5623,6.3005,2.6456,0.7101,62.9684
Indonesia,2000,Female,19.1391,9.5165,3.9522,4.7909,4.7533,82.1259
Iran (Islamic Republic of),2020,Both sexes,10.5086,0.3529,4.141,0.5148,0.3824,34.1319
Iran (Islamic Republic of),2020,Male,5.8699,0.2561,1.6069,1.9553,0.4983,22.4525
Iran (Islamic Republic of),2020,Female,9.0845,0.4418,5.9297,0.6921,0.2032,28.8387
Iran (Islamic Republic of),2015,Both sexes,8.7269,0.8213,4.9034,1.6139,0.8532,36.374
Iran (Islamic Republic of),2015,Male,7.5975,0.4529,2.9512,0.8762,0.1249,22.1011
Iran (Islamic Republic of),2015,Female,12.2342,0.7757,3.8928,0.5432,0.8506,33.0553
Iran (Islamic Republic of),2010,Both sexes,9.9588,0.2129,5.5567,1.7584,0.2263,27.6046
Iran (Islamic Republic of),2010,Male,5.8105,0.7955,3.7705,0.8251,0.8979,20.9437
Iran (Islamic Republic of),2010,Female,7.2018,0.3132,1.8725,1.4201,0.7568,21.4568
Iran (Islamic Republic of),2005,Both sexes,11.8326,0.7097,2.8935,1.263,0.2482,26.3561
Iran (Islamic Republic of),2005,Male,5.7613,0.6092,5.2157,1.102,0.6092,22.0024
Iran (Islamic Republic of),2005,Female,13.5121,0.9362,4.2211,1.1429,0.3814,26.4488
Iran (Islamic Republic of),2000,Both sexes,9.9515,0.4486,4.2536,1.5448,0.2604,25.8071
Iran (Islamic Republic of),2000,Male,9.8059,0.1595,5.3341,0.4492,0.8733,22.3817
Iran (Islamic Republic of),2000,Female,10.9241,0.1172,5.4699,1.4359,0.4632,28.9025
Ireland,2020,Both sexes,6.9481,0.1258,2.7995,0.4531,0.0917,12.9142
Ireland,2020,Male,4.0869,0.0835,0.7371,0.076,0.0506,7.9075
Ireland,2020,Female,6.0681,0.1185,1.8603,0.1133,0.089,12.7144
Ireland,2015,Both sexes,5.3944,0.0428,2.3513,0.3725,0.1769,12.5449
Ireland,2015,Male,3.6022,0.0583,2.3923,0.2468,0.0854,8.6849
Ireland,2015,Female,7.2718,0.0142,2.0168,0.2316,0.1913,13.5639
Ireland,2010,Both sexes,6.7846,0.1446,0.917,0.1116,0.1903,11.3385
Ireland,2010,Male,5.9507,0.1035,2.4936,0.278,0.0461,13.6516
Ireland,2010,Female,7.1035,0.1406,2.3003,0.1069,0.0519,14.6805
Ireland,2005,Both sexes,7.2038,0.0472,0.7153,0.2645,0.1753,13.0769
Ireland,2005,Male,6.2502,0.0956,1.6595,0.3936,0.0907,9.6765
Ireland,2005,Female,7.0221,0.105,0.9349,0.1662,0.0208,12.8703
Ireland,2000,Both sexes,6.1848,0.0545,1.3437,0.2664,0.0693,11.5218
Ireland,2000,Male,6.0808,0.1287,0.5452,0.4964,0.1276,11.3179
Ireland,2000,Female,5.7117,0.1426,1.5008,0.359,0.1639,11.0846
Israel,2020,Both sexes,6.5163,0.1339,1.8747,0.4286,0.044,13.3229
Israel,2020,Male,2.9516,0.1135,2.049,0.2367,0.0399,10.1993
Israel,2020,Female,7.2852,0.0488,2.1587,0.3955,0.186,13.1638
Israel,2015,Both sexes,7.2311,0.0494,2.5907,0.0682,0.1552,11.1937
Israel,2015,Male,2.1755,0.1449,1.0387,0.1053,0.1262,4.743
Israel,2015,Female,6.9549,0.0114,0.8012,0.1414,0.1585,11.0771
Israel,2010,Both sexes,2.7732,0.1102,2.6288,0.2309,0.0972,10.0922
Israel,2010,Male,4.0107,0.1089,0.8915,0.4306,0.1565,9.5298
Israel,2010,Female,6.461,0.0972,2.9369,0.2058,0.0869,11.3173
Israel,2005,Both sexes,2.9646,0.1486,2.6063,0.3446,0.0639,7.722
Israel,2005,Male,6.9078,0.0537,1.7522,0.3692,0.1512,12.6376
Israel,2005,Female,6.9928,0.0576,2.9536,0.3138,0.0955,11.9233
Israel,2000,Both sexes,5.0448,0.0211,0.7434,0.2108,0.1966,7.4297
Israel,2000,Male,2.0383,0.072,1.2577,0.3097,0.0829,6.1701
Israel,2000,Female,3.7222,0.0465,2.0956,0.204,0.1859,7.8665
Italy,2020,Both sexes,5.7016,0.0581,1.375,0.0877,0.1879,11.816
Italy,2020,Male,7.8871,0.1268,2.8209,0.4968,0.0635,13.2492
Italy,2020,Female,5.7909,0.141,0.6641,0.1072,0.1637,8.5742
Italy,2015,Both sexes,3.5588,0.036,1.8735,0.0826,0.098,9.5763
Italy,2015,Male,5.804,0.0622,1.9772,0.4453,0.1852,10.6762
Italy,2015,Female,5.2399,0.14,2.1318,0.1858,0.101,10.1436
Italy,2010,Both sexes,6.6791,0.0187,1.1392,0.3426,0.154,11.5406
Italy,2010,Male,2.6419,0.0229,1.4114,0.1981,0.1041,5.7566
Italy,2010,Female,6.5662,0.0328,2.6092,0.2262,0.061,12.9064
Italy,2005,Both sexes,5.2476,0.0933,0.9874,0.168,0.0559,11.2225
Italy,2005,Male,7.778,0.0311,2.5672,0.2044,0.0966,12.3309
Italy,2005,Female,4.0512,0.1455,1.9066,0.2348,0.156,11.2727
Italy,2000,Both sexes,5.7957,0.0725,2.4055,0.3742,0.1289,10.5168
Italy,2000,Male,7.5922,0.0802,2.284,0.2802,0.144,13.6896
Italy,2000,Female,2.6151,0.0445,1.0188,0.4746,0.0708,7.7952
Jamaica,2020,Both sexes,14.3723,0.5239,3.8441,0.3712,0.5333,37.8696
Jamaica,2020,Male,11.8789,0.6957,5.3386,1.1552,0.14,29.9032
Jamaica,2020,Female,5.6784,0.7761,3.1606,1.2932,0.8358,31.3383
Jamaica,2015,Both sexes,8.0096,0.7785,5.833,1.8643,0.9909,30.2009
Jamaica,2015,Male,12.0817,0.6201,3.2611,0.3836,0.4662,36.5939
Jamaica,2015,Female,5.6735,0.9139,1.7139,1.2749,0.1099,27.102
Jamaica,2010,Both sexes,10.8217,0.8357,2.9472,1.7512,0.2528,28.5306
Jamaica,2010,Male,8.4588,0.7813,5.7585,0.7113,0.6873,31.722
Jamaica,2010,Female,11.2092,0.15,2.5986,1.7897,0.6509,22.4902
Jamaica,2005,Both sexes,5.4574,0.1062,5.3405,0.3324,0.8091,28.0103
Jamaica,2005,Male,13.7154,0.2912,5.4063,1.5452,0.3285,28.7815
Jamaica,2005,Female,14.7349,0.6972,2.7509,1.8863,0.7873,37.4709
Jamaica,2000,Both sexes,14.6888,0.4701,1.4163,1.4172,0.7192,25.731
Jamaica,2000,Male,12.4965,0.4622,4.6228,1.0463,0.3905,25.3614
Jamaica,2000,Female,6.3009,0.8961,2.5576,0.3763,0.5909,24.0334
Japan,2020,Both sexes,6.5496,0.1354,2.4573,0.4641,0.0465,12.5769
Japan,2020,Male,2.1475,0.1373,1.6066,0.2616,0.1015,7.6676
Japan,2020,Female,2.1327,0.0539,1.7132,0.063,0.1786,8.4049
Japan,2015,Both sexes,3.9417,0.1067,2.4448,0.3604,0.0958,11.0639
Japan,2015,Male,4.9319,0.048,1.4559,0.2668,0.1711,10.1961
Japan,2015,Female,6.6224,0.0367,1.6078,0.106,0.1262,10.1911
Japan,2010,Both sexes,6.0998,0.0358,1.4405,0.1464,0.0545,9.5068
Japan,2010,Male,4.6754,0.0579,1.4184,0.079,0.1246,8.4451
Japan,2010,Female,3.6418,0.0702,1.8149,0.3084,0.1111,9.0114
Japan,2005,Both sexes,7.9827,0.1263,2.522,0.3299,0.0918,14.0446
Japan,2005,Male,4.5571,0.0268,1.4044,0.2776,0.0415,8.0017
Japan,2005,Female,4.7083,0.1129,1.8106,0.4177,0.095,11.1691
Japan,2000,Both sexes,2.9817,0.0844,2.1768,0.4375,0.0331,10.3773
Japan,2000,Male,6.7689,0.0503,1.1736,0.327,0.0378,11.2921
Japan,2000,Female,6.1621,0.079,1.1938,0.0557,0.0949,10.9543
Jordan,2020,Both sexes,7.2077,0.3699,5.6671,1.4819,0.3748,32.0204
Jordan,2020,Male,5.8238,0.6365,4.6177,1.0106,0.933,30.66
Jordan,2020,Female,11.805,0.4905,3.8859,1.2614,0.4381,26.3732
Jordan,2015,Both sexes,11.5451,0.248,4.2386,1.4034,0.7821,27.2254
Jordan,2015,Male,7.7326,0.2049,1.1465,0.8954,0.5772,20.0631
Jordan,2015,Female,14.5086,0.592,4.0905,1.8591,0.7337,32.6596
Jordan,2010,Both sexes,6.5106,0.9122,3.5475,0.5278,0.3341,26.8816
Jordan,2010,Male,9.3233,0.4096,3.7287,1.4416,0.9477,30.8471
Jordan,2010,Female,14.4362,0.7597,2.7971,0.3074,0.5771,31.7948
Jordan,2005,Both sexes,9.1973,0.6928,1.4074,1.8719,0.8482,24.2202
Jordan,2005,Male,11.3853,0.9384,1.9667,0.4913,0.4285,28.9191
Jordan,2005,Female,8.9759,0.8389,5.7537,0.4613,0.1902,25.0813
Jordan,2000,Both sexes,7.7422,0.6099,3.0435,0.8661,0.7063,28.2291
Jordan,2000,Male,14.8398,0.6913,3.3334,0.9351,0.107,36.4413
Jordan,2000,Female,9.0933,0.9085,1.2635,0.6643,0.5278,21.7931
Kazakhstan,2020,Both sexes,13.941,0.4596,1.1878,1.2947,0.2735,35.7126
Kazakhstan,2020,Male,7.2995,0.3941,4.5859,1.053,0.6646,33.0165
Kazakhstan,2020,Female,7.131,0.1097,3.6905,0.3581,0.9815,31.5205
Kazakhstan,2015,Both sexes,5.3113,0.8439,3.5435,0.8434,0.518,27.5279
Kazakhstan,2015,Male,11.5167,0.8209,2.2156,1.6777,0.8357,26.1633
Kazakhstan,2015,Female,8.6853,0.194,4.7238,1.4725,0.557,20.9041
Kazakhstan,2010,Both sexes,13.6436,0.6192,1.8412,1.5323,0.5463,24.8223
Kazakhstan,2010,Male,9.7321,0.5176,1.9497,1.4868,0.9374,32.4378
Kazakhstan,2010,Female,14.6819,0.2068,3.3036,0.8287,0.901,26.2086
Kazakhstan,2005,Both sexes,6.8553,0.9825,2.4314,0.4694,0.8072,31.0292
Kazakhstan,2005,Male,13.6862,0.2932,2.2373,0.7632,0.3666,32.6129
Kazakhstan,2005,Female,12.766,0.1605,4.2262,1.714,0.5905,35.2157
Kazakhstan,2000,Both sexes,12.7092,0.6354,4.2549,1.9668,0.3015,32.8329
Kazakhstan,2000,Male,13.4478,0.765,5.1226,1.1395,0.4995,34.287
Kazakhstan,2000,Female,12.6102,0.1292,3.0885,0.3165,0.5358,29.5442
Kenya,2020,Both sexes,18.6457,10.222,3.6578,1.5602,4.2424,94.6456
Kenya,2020,Male,10.2312,8.4521,5.463,2.2883,4.5321,47.157
Kenya,2020,Female,8.5529,2.4457,11.82,3.3143,2.3658,86.6101
Kenya,2015,Both sexes,23.6544,3.4153,8.3663,1.3004,0.5797,89.6693
Kenya,2015,Male,18.4831,8.9516,9.3876,4.7734,4.378,64.5575
Kenya,2015,Female,21.5411,5.149,3.0662,2.4603,1.2843,76.4838
Kenya,2010,Both sexes,16.1859,14.1364,7.6639,4.6503,3.2985,85.474
Kenya,2010,Male,9.9942,12.4624,3.3378,4.1221,0.6124,62.451
Kenya,2010,Female,10.1282,14.7699,8.1231,4.0217,2.2978,96.9412
Kenya,2005,Both sexes,19.6546,4.6354,11.2869,3.4269,4.9368,78.8517
Kenya,2005,Male,15.3152,14.5761,11.7158,3.5071,0.9531,67.8111
Kenya,2005,Female,11.4089,7.0373,7.865,3.552,2.4066,76.2767
Kenya,2000,Both sexes,16.3571,5.8653,7.1238,3.5149,1.8822,78.9663
Kenya,2000,Male,9.0916,1.7049,11.5052,3.2149,4.5729,50.5504
Kenya,2000,Female,17.8935,1.7387,9.0625,4.9457,4.412,54.0498
Kuwait,2020,Both sexes,3.614,0.1069,0.6622,0.3795,0.0628,6.9761
Kuwait,2020,Male,6.7854,0.0741,1.6643,0.3996,0.0346,13.1425
Kuwait,2020,Female,3.8622,0.0417,1.1006,0.4426,0.1329,10.37
Kuwait,2015,Both sexes,4.7313,0.096,1.6745,0.147,0.0805,11.1387
Kuwait,2015,Male,2.0697,0.0454,1.6387,0.0877,0.141,5.6254
Kuwait,2015,Female,2.4347,0.0909,1.9554,0.2673,0.0258,8.9473
Kuwait,2010,Both sexes,4.355,0.0603,1.3919,0.2813,0.044,9.4469
Kuwait,2010,Male,4.8796,0.1253,0.9107,0.4231,0.1435,8.5503
Kuwait,2010,Female,5.6001,0.1249,1.7593,0.2497,0.0582,12.5728
Kuwait,2005,Both sexes,3.75,0.0768,2.5755,0.3069,0.1744,8.5388
Kuwait,2005,Male,6.1699,0.0591,2.16,0.2872,0.0305,11.5982
Kuwait,2005,Female,7.1607,0.0608,1.3459,0.0672,0.0588,10.8044
Kuwait,2000,Both sexes,6.6791,0.1228,2.8388,0.3268,0.1997,12.2052
Kuwait,2000,Male,2.2377,0.0559,2.7805,0.4226,0.098,10.2088
Kuwait,2000,Female,4.883,0.0393,1.0234,0.1209,0.1465,10.662
Kyrgyzstan,2020,Both sexes,6.0493,0.1762,1.1971,1.3104,0.2644,22.2708
Kyrgyzstan,2020,Male,7.4205,0.52,4.7065,1.3091,0.6489,21.8593
Kyrgyzstan,2020,Female,14.8666,0.5339,5.1381,0.5791,0.7535,31.37
Kyrgyzstan,2015,Both sexes,6.425,0.8568,5.8393,0.5099,0.383,20.1793
Kyrgyzstan,2015,Male,9.9889,0.2991,5.4492,1.9661,0.846,35.686
Kyrgyzstan,2015,Female,11.1816,0.4429,4.0027,0.9693,0.6431,23.6631
Kyrgyzstan,2010,Both sexes,12.0246,0.8276,3.6503,0.6866,0.4502,36.598
Kyrgyzstan,2010,Male,10.5965,0.8413,1.1392,0.5913,0.6019,25.5142
Kyrgyzstan,2010,Female,5.0977,0.4461,2.2333,1.4349,0.6191,23.7824
Kyrgyzstan,2005,Both sexes,8.2646,0.5132,3.2981,1.3361,0.249,19.7874
Kyrgyzstan,2005,Male,10.1771,0.373,4.1425,1.394,0.4625,34.6153
Kyrgyzstan,2005,Female,5.8787,0.9393,3.7863,0.4496,0.4091,23.2383
Kyrgyzstan,2000,Both sexes,8.5063,0.2068,4.7132,1.819,0.4608,28.6109
Kyrgyzstan,2000,Male,5.332,0.9404,2.3988,0.9618,0.785,21.4891
Kyrgyzstan,2000,Female,5.7858,0.7155,3.8248,0.8327,0.5343,29.0644
Lao People's Democratic Republic,2020,Both sexes,8.9692,0.5784,1.4407,1.086,0.9463,30.2128
Lao People's Democratic Republic,2020,Male,6.3272,0.1294,3.0683,0.9631,0.3643,30.3675
Lao People's Democratic Republic,2020,Female,10.6754,0.528,4.7508,1.7681,0.4741,24.5819
Lao People's Democratic Republic,2015,Both sexes,11.8946,0.467,4.467,1.8797,0.8083,35.1177
Lao People's Democratic Republic,2015,Male,13.0059,0.2451,5.9532,0.8159,0.5914,34.3261
Lao People's Democratic Republic,2015,Female,7.0015,0.6908,2.3895,1.7687,0.5923,18.3186
Lao People's Democratic Republic,2010,Both sexes,6.6748,0.974,3.4909,1.6286,0.148,19.8026
Lao People's Democratic Republic,2010,Male,6.0457,0.606,2.6477,1.8824,0.4587,26.0837
Lao People's Democratic Republic,2010,Female,11.3643,0.7433,3.203,0.7178,0.3437,31.614
Lao People's Democratic Republic,2005,Both sexes,12.0648,0.1616,5.2848,1.2808,0.9994,38.5826
Lao People's Democratic Republic,2005,Male,5.3159,0.4759,4.421,0.7667,0.3775,20.8568
Lao People's Democratic Republic,2005,Female,14.3621,0.2047,5.4122,1.701,0.896,38.3807
Lao People's Democratic Republic,2000,Both sexes,5.5197,0.6515,2.0176,0.3091,0.7086,24.1715
Lao People's Democratic Republic,2000,Male,10.413,0.9446,5.3668,1.2602,0.4068,28.1357
Lao People's Democratic Republic,2000,Female,12.0906,0.6956,1.2988,0.8766,0.5892,29.2847
Latvia,2020,Both sexes,7.2258,0.0208,2.7215,0.1952,0.1713,12.8797
Latvia,2020,Male,6.2845,0.0597,1.3227,0.3402,0.179,10.1277
Latvia,2020,Female,6.8104,0.0871,1.2865,0.4332,0.0489,13.2569
Latvia,2015,Both sexes,4.0367,0.0664,1.7802,0.3241,0.0811,11.1939
Latvia,2015,Male,6.889,0.1267,2.8517,0.4339,0.0803,14.3266
Latvia,2015,Female,2.4807,0.1241,0.6195,0.1691,0.0276,7.6831
Latvia,2010,Both sexes,7.3689,0.0957,1.3806,0.2838,0.1277,12.815
Latvia,2010,Male,5.2856,0.0623,2.6414,0.2527,0.1739,12.7218
Latvia,2010,Female,6.9038,0.0457,1.4901,0.0552,0.0887,11.8228
Latvia,2005,Both sexes,4.7139,0.0248,0.9979,0.3006,0.1532,7.4964
Latvia,2005,Male,5.8615,0.0597,1.562,0.3477,0.133,12.2101
Latvia,2005,Female,5.1584,0.0678,1.4639,0.3164,0.0876,10.8627
Latvia,2000,Both sexes,6.3895,0.1046,2.7885,0.3813,0.0454,13.6699
Latvia,2000,Male,2.4898,0.1021,2.4048,0.3071,0.1477,7.8423
Latvia,2000,Female,2.3621,0.0198,1.7628,0.08,0.1738,6.9606
Lebanon,2020,Both sexes,7.471,0.4557,5.9419,0.498,0.7173,26.5885
Lebanon,2020,Male,6.5954,0.2636,3.3264,1.314,0.1161,22.3551
Lebanon,2020,Female,13.7178,0.2411,1.2912,0.7675,0.2946,31.8876
Lebanon,2015,Both sexes,7.1921,0.8446,2.3114,0.4354,0.1625,25.9856
Lebanon,2015,Male,14.7587,0.1377,3.1804,1.0303,0.6133,39.1121
Lebanon,2015,Female,8.369,0.4773,1.7845,1.2423,0.7808,22.7085
Lebanon,2010,Both sexes,6.8212,0.2514,5.7378,0.8589,0.1995,26.7247
Lebanon,2010,Male,12.897,0.8914,4.8342,1.5247,0.8545,29.3339
Lebanon,2010,Female,11.5871,0.6013,2.3414,1.3944,0.6,35.6965
Lebanon,2005,Both sexes,9.982,0.3082,3.954,0.8658,0.721,32.4767
Lebanon,2005,Male,10.5536,0.5522,4.6072,1.5833,0.9743,30.8571
Lebanon,2005,Female,12.192,0.7583,5.7064,1.4028,0.1753,26.7595
Lebanon,2000,Both sexes,7.2845,0.9623,5.4082,1.3837,0.9111,22.0722
Lebanon,2000,Male,14.9633,0.2984,3.576,1.2408,0.2135,26.729
Lebanon,2000,Female,14.7479,0.8976,4.8733,0.3194,0.4537,30.1658
Lesotho,2020,Both sexes,19.0555,14.0803,8.0593,3.786,4.3315,91.289
Lesotho,2020,Male,11.3922,13.8299,7.9743,2.5042,4.5781,93.0535
Lesotho,2020,Female,19.5639,9.8958,4.0327,4.7704,2.7787,79.6626
Lesotho,2015,Both sexes,9.2274,9.8175,4.1352,4.2719,3.1735,54.0514
Lesotho,2015,Male,8.5211,6.6449,7.7658,3.3508,3.6867,63.6903
Lesotho,2015,Female,12.3806,11.5336,5.4198,2.0087,4.2474,83.5488
Lesotho,2010,Both sexes,15.8646,8.4381,3.1893,1.8149,1.0468,81.5229
Lesotho,2010,Male,22.7606,10.4841,9.5056,2.3615,4.1453,71.0906
Lesotho,2010,Female,20.3619,6.9984,3.2924,2.9063,2.6657,65.7756
Lesotho,2005,Both sexes,20.626,11.241,8.3575,2.1843,2.5278,88.3477
Lesotho,2005,Male,15.2334,12.5426,7.8527,3.0597,2.4075,78.7944
Lesotho,2005,Female,13.8809,3.0501,11.7193,1.6615,2.7915,54.6642
Lesotho,2000,Both sexes,14.3077,12.661,7.3579,4.9109,4.7527,69.9765
Lesotho,2000,Male,24.79,8.5642,3.5724,1.4317,2.9669,59.9862
Lesotho,2000,Female,8.6819,12.8253,7.9652,4.7278,4.7893,87.2655
Liberia,2020,Both sexes,22.7395,7.0382,10.5699,4.6543,1.3113,73.6249
Liberia,2020,Male,17.8375,6.3066,11.9716,3.1014,3.7586,83.8374
Liberia,2020,Female,15.4565,13.8109,6.8731,3.8996,4.1551,85.4485
Liberia,2015,Both sexes,20.3294,4.5164,5.8827,2.7442,3.5561,89.3304
Liberia,2015,Male,16.2734,12.819,11.1599,3.5201,3.2312,87.2907
Liberia,2015,Female,22.8482,7.7763,4.7212,2.3623,3.0417,88.9253
Liberia,2010,Both sexes,23.3119,8.1973,8.5389,2.2046,4.3742,67.3318
Liberia,2010,Male,15.1693,5.3186,6.6514,3.3129,4.1974,83.1202
Liberia,2010,Female,12.7061,9.0226,3.3697,2.9925,1.0503,71.7576
Liberia,2005,Both sexes,18.07,5.553,6.1256,3.3181,4.3186,58.8161
Liberia,2005,Male,23.5102,1.5498,5.3871,2.1466,2.3633,89.0883
Liberia,2005,Female,11.5813,4.808,9.1748,2.4678,1.6416,45.5684
Liberia,2000,Both sexes,18.5904,1.0893,11.5391,1.3356,4.414,53.2892
Liberia,2000,Male,18.7365,14.697,5.4124,1.2091,2.4441,77.8428
Liberia,2000,Female,20.4629,14.5205,10.3032,2.0138,4.1376,76.9354
Libya,2020,Both sexes,6.3157,0.4556,1.2768,0.4262,0.3371,23.3014
Libya,2020,Male,12.1582,0.7555,3.6906,0.4764,0.1035,26.0213
Libya,2020,Female,14.0903,0.4112,1.3528,1.682,0.5459,25.8702
Libya,2015,Both sexes,6.7968,0.704,5.6702,0.3661,0.1902,32.502
Libya,2015,Male,7.3754,0.8249,4.8318,1.4202,0.7789,32.8354
Libya,2015,Female,14.714,0.9521,4.2897,0.7633,0.3485,31.4335
Libya,2010,Both sexes,6.8098,0.4602,5.1195,1.7816,0.4993,23.4775
Libya,2010,Male,13.5439,0.805,4.2376,1.1245,0.1783,32.3995
Libya,2010,Female,9.9228,0.3393,5.8447,0.8195,0.358,26.0448
Libya,2005,Both sexes,7.4723,0.9913,4.5698,1.18,0.8033,20.746
Libya,2005,Male,13.7075,0.1232,5.6233,0.9493,0.2364,36.8229
Libya,2005,Female,9.4531,0.6432,3.5857,1.2593,0.6824,28.6378
Libya,2000,Both sexes,10.1482,0.6936,1.5853,0.4947,0.9257,29.3025
Libya,2000,Male,8.5923,0.7192,3.6409,1.9949,0.7119,21.2972
